Tabela 6579 - População residente estimada		
Variável - População residente estimada (Pessoas)		
3168705	Timóteo (MG)	91268
3168804	Tiradentes (MG)	8160
3168903	Tiros (MG)	6369
3169000	Tocantins (MG)	16769
3169059	Tocos do Moji (MG)	4117
3169109	Toledo (MG)	6336
3169208	Tombos (MG)	7683
3169307	Três Corações (MG)	80561
3169356	Três Marias (MG)	33062
3169406	Três Pontas (MG)	57127
3169505	Tumiritinga (MG)	6797
3169604	Tupaciguara (MG)	25466
3169703	Turmalina (MG)	20280
3169802	Turvolândia (MG)	5099
3169901	Ubá (MG)	117995
3170008	Ubaí (MG)	12661
3170057	Ubaporanga (MG)	12514
3170107	Uberaba (MG)	340277
3170206	Uberlândia (MG)	706597
3170305	Umburatiba (MG)	2582
3170404	Unaí (MG)	85461
3170438	União de Minas (MG)	4265
3170479	Uruana de Minas (MG)	3256
3170503	Urucânia (MG)	10333
3170529	Urucuia (MG)	17470
3170578	Vargem Alegre (MG)	6460
3170602	Vargem Bonita (MG)	2143
3170651	Vargem Grande do Rio Pardo (MG)	5045
3170701	Varginha (MG)	137608
3170750	Varjão de Minas (MG)	7235
3170800	Várzea da Palma (MG)	40101
3170909	Varzelândia (MG)	19290
3171006	Vazante (MG)	20692
3171030	Verdelândia (MG)	9527
3171071	Veredinha (MG)	5733
3171105	Veríssimo (MG)	4090
3171154	Vermelho Novo (MG)	4852
3171204	Vespasiano (MG)	131849
3171303	Viçosa (MG)	79910
3171402	Vieiras (MG)	3570
3171501	Mathias Lobato (MG)	3157
3171600	Virgem da Lapa (MG)	13729
3171709	Virgínia (MG)	8652
3171808	Virginópolis (MG)	10459
3171907	Virgolândia (MG)	5303
3172004	Visconde do Rio Branco (MG)	43351
3172103	Volta Grande (MG)	5270
3172202	Wenceslau Braz (MG)	2543
3200102	Afonso Cláudio (ES)	30326
3200136	Águia Branca (ES)	9621
3200169	Água Doce do Norte (ES)	10801
3200201	Alegre (ES)	29869
3200300	Alfredo Chaves (ES)	14670
3200359	Alto Rio Novo (ES)	7911
3200409	Anchieta (ES)	30285
3200508	Apiacá (ES)	7542
3200607	Aracruz (ES)	104942
3200706	Atílio Vivácqua (ES)	12270
3200805	Baixo Guandu (ES)	31263
3200904	Barra de São Francisco (ES)	45301
3201001	Boa Esperança (ES)	15146
3201100	Bom Jesus do Norte (ES)	9988
3201159	Brejetuba (ES)	12450
3201209	Cachoeiro de Itapemirim (ES)	212172
3201308	Cariacica (ES)	386495
3201407	Castelo (ES)	37956
3201506	Colatina (ES)	124283
3201605	Conceição da Barra (ES)	31479
3201704	Conceição do Castelo (ES)	12887
3201803	Divino de São Lourenço (ES)	4236
3201902	Domingos Martins (ES)	34120
3202009	Dores do Rio Preto (ES)	6793
3202108	Ecoporanga (ES)	22748
3202207	Fundão (ES)	22379
3202256	Governador Lindenberg (ES)	13047
3202306	Guaçuí (ES)	31372
3202405	Guarapari (ES)	128504
3202454	Ibatiba (ES)	26762
3202504	Ibiraçu (ES)	12701
3202553	Ibitirama (ES)	8830
3202603	Iconha (ES)	14083
3202652	Irupi (ES)	13672
3202702	Itaguaçu (ES)	13982
3202801	Itapemirim (ES)	34957
3202900	Itarana (ES)	10433
3203007	Iúna (ES)	29417
3203056	Jaguaré (ES)	31589
3203106	Jerônimo Monteiro (ES)	12336
3203130	João Neiva (ES)	16774
3203163	Laranja da Terra (ES)	10919
3203205	Linhares (ES)	179755
3203304	Mantenópolis (ES)	15653
3203320	Marataízes (ES)	39259
3203346	Marechal Floriano (ES)	17141
3203353	Marilândia (ES)	13091
3203403	Mimoso do Sul (ES)	26079
3203502	Montanha (ES)	18954
3203601	Mucurici (ES)	5468
3203700	Muniz Freire (ES)	17176
3203809	Muqui (ES)	15602
3203908	Nova Venécia (ES)	50751
3204005	Pancas (ES)	23426
3204054	Pedro Canário (ES)	26575
3204104	Pinheiros (ES)	27601
3204203	Piúma (ES)	22388
3204252	Ponto Belo (ES)	8016
3204302	Presidente Kennedy (ES)	11741
3204351	Rio Bananal (ES)	19398
3204401	Rio Novo do Sul (ES)	11630
3204500	Santa Leopoldina (ES)	12171
3204559	Santa Maria de Jetibá (ES)	41588
3204609	Santa Teresa (ES)	23853
3204658	São Domingos do Norte (ES)	8735
3204708	São Gabriel da Palha (ES)	39085
3204807	São José do Calçado (ES)	10536
3204906	São Mateus (ES)	134629
3204955	São Roque do Canaã (ES)	12602
3205002	Serra (ES)	536765
3205010	Sooretama (ES)	31278
3205036	Vargem Alta (ES)	21778
3205069	Venda Nova do Imigrante (ES)	26204
3205101	Viana (ES)	80735
3205150	Vila Pavão (ES)	9280
3205176	Vila Valério (ES)	14065
3205200	Vila Velha (ES)	508655
3205309	Vitória (ES)	369534
3300100	Angra dos Reis (RJ)	210171
3300159	Aperibé (RJ)	12036
3300209	Araruama (RJ)	136109
3300225	Areal (RJ)	12763
3300233	Armação dos Búzios (RJ)	35060
3300258	Arraial do Cabo (RJ)	30827
3300308	Barra do Piraí (RJ)	101139
3300407	Barra Mansa (RJ)	185237
3300456	Belford Roxo (RJ)	515239
3300506	Bom Jardim (RJ)	27779
3300605	Bom Jesus do Itabapoana (RJ)	37306
3300704	Cabo Frio (RJ)	234077
3300803	Cachoeiras de Macacu (RJ)	59652
3300902	Cambuci (RJ)	15521
3300936	Carapebus (RJ)	16859
3300951	Comendador Levy Gasparian (RJ)	8590
3301009	Campos dos Goytacazes (RJ)	514643
3301108	Cantagalo (RJ)	20163
3301157	Cardoso Moreira (RJ)	12818
3301207	Carmo (RJ)	19161
3301306	Casimiro de Abreu (RJ)	45864
3301405	Conceição de Macabu (RJ)	23561
3301504	Cordeiro (RJ)	22152
3301603	Duas Barras (RJ)	11563
3301702	Duque de Caxias (RJ)	929449
3301801	Engenheiro Paulo de Frontin (RJ)	14138
3301850	Guapimirim (RJ)	62225
3301876	Iguaba Grande (RJ)	29344
3301900	Itaboraí (RJ)	244416
3302007	Itaguaí (RJ)	136547
3302056	Italva (RJ)	15387
3302106	Itaocara (RJ)	23211
3302205	Itaperuna (RJ)	104354
3302254	Itatiaia (RJ)	32312
3302270	Japeri (RJ)	106296
3302304	Laje do Muriaé (RJ)	7298
3302403	Macaé (RJ)	266136
3302452	Macuco (RJ)	5646
3302502	Magé (RJ)	247741
3302601	Mangaratiba (RJ)	45941
3302700	Maricá (RJ)	167668
3302809	Mendes (RJ)	18681
3302858	Mesquita (RJ)	177016
3302908	Miguel Pereira (RJ)	25622
3303005	Miracema (RJ)	27134
3303104	Natividade (RJ)	15305
3303203	Nilópolis (RJ)	162893
3303302	Niterói (RJ)	516981
3303401	Nova Friburgo (RJ)	191664
3303500	Nova Iguaçu (RJ)	825388
3303609	Paracambi (RJ)	53093
3303708	Paraíba do Sul (RJ)	44741
3303807	Paraty (RJ)	44175
3303856	Paty do Alferes (RJ)	27942
3303906	Petrópolis (RJ)	307144
3303955	Pinheiral (RJ)	25563
3304003	Piraí (RJ)	29802
3304102	Porciúncula (RJ)	19068
3304110	Porto Real (RJ)	20254
3304128	Quatis (RJ)	14562
3304144	Queimados (RJ)	152311
3304151	Quissamã (RJ)	25535
3304201	Resende (RJ)	133244
3304300	Rio Bonito (RJ)	60930
3304409	Rio Claro (RJ)	18677
3304508	Rio das Flores (RJ)	9401
3304524	Rio das Ostras (RJ)	159529
3304557	Rio de Janeiro (RJ)	6775561
3304607	Santa Maria Madalena (RJ)	10380
3304706	Santo Antônio de Pádua (RJ)	42705
3304755	São Francisco de Itabapoana (RJ)	42214
3304805	São Fidélis (RJ)	38749
3304904	São Gonçalo (RJ)	1098357
3305000	São João da Barra (RJ)	36731
3305109	São João de Meriti (RJ)	473385
3305133	São José de Ubá (RJ)	7240
3305158	São José do Vale do Rio Preto (RJ)	22032
3305208	São Pedro da Aldeia (RJ)	107556
3305307	São Sebastião do Alto (RJ)	9416
3305406	Sapucaia (RJ)	18270
3305505	Saquarema (RJ)	91938
3305554	Seropédica (RJ)	83841
3305604	Silva Jardim (RJ)	21775
3305703	Sumidouro (RJ)	15709
3305752	Tanguá (RJ)	34898
3305802	Teresópolis (RJ)	185820
3305901	Trajano de Moraes (RJ)	10653
3306008	Três Rios (RJ)	82468
3306107	Valença (RJ)	77202
3306156	Varre-Sai (RJ)	11208
3306206	Vassouras (RJ)	37262
3306305	Volta Redonda (RJ)	274925
3500105	Adamantina (SP)	35153
3500204	Adolfo (SP)	3545
3500303	Aguaí (SP)	36981
3500402	Águas da Prata (SP)	8262
3500501	Águas de Lindóia (SP)	18908
3500550	Águas de Santa Bárbara (SP)	6142
3500600	Águas de São Pedro (SP)	3588
3500709	Agudos (SP)	37582
3500758	Alambari (SP)	6231
3500808	Alfredo Marcondes (SP)	4201
3500907	Altair (SP)	4211
3501004	Altinópolis (SP)	16221
3501103	Alto Alegre (SP)	4078
3501152	Alumínio (SP)	18903
3501202	Álvares Florence (SP)	3616
3501301	Álvares Machado (SP)	25078
3501400	Álvaro de Carvalho (SP)	5320
3501509	Alvinlândia (SP)	3251
3501608	Americana (SP)	244370
3501707	Américo Brasiliense (SP)	41545
3501806	Américo de Campos (SP)	5993
3501905	Amparo (SP)	73145
3502002	Analândia (SP)	5115
3502101	Andradina (SP)	57245
3502200	Angatuba (SP)	25724
3502309	Anhembi (SP)	6911
3502408	Anhumas (SP)	4172
3502507	Aparecida (SP)	36211
3502606	Aparecida d'Oeste (SP)	4122
3502705	Apiaí (SP)	24081
3502754	Araçariguama (SP)	23343
3502804	Araçatuba (SP)	199210
3502903	Araçoiaba da Serra (SP)	35389
3503000	Aramina (SP)	5689
3503109	Arandu (SP)	6373
3503158	Arapeí (SP)	2452
3503208	Araraquara (SP)	240542
3503307	Araras (SP)	136739
3503356	Arco-Íris (SP)	1755
3503406	Arealva (SP)	8665
3503505	Areias (SP)	3906
3503604	Areiópolis (SP)	11186
3503703	Ariranha (SP)	9851
3503802	Artur Nogueira (SP)	56247
3503901	Arujá (SP)	92453
3503950	Aspásia (SP)	1815
3504008	Assis (SP)	105768
3504107	Atibaia (SP)	145378
3504206	Auriflama (SP)	15316
3504305	Avaí (SP)	5467
3504404	Avanhandava (SP)	14063
3504503	Avaré (SP)	91792
3504602	Bady Bassitt (SP)	18013
3504701	Balbinos (SP)	6127
3504800	Bálsamo (SP)	9209
3504909	Bananal (SP)	11039
3505005	Barão de Antonina (SP)	3525
3505104	Barbosa (SP)	7532
3505203	Bariri (SP)	35844
3505302	Barra Bonita (SP)	36125
3505351	Barra do Chapéu (SP)	5794
3505401	Barra do Turvo (SP)	7606
3505500	Barretos (SP)	123546
3505609	Barrinha (SP)	33537
3505708	Barueri (SP)	279704
3505807	Bastos (SP)	20952
3505906	Batatais (SP)	63438
3506003	Bauru (SP)	381706
3506102	Bebedouro (SP)	77612
3506201	Bento de Abreu (SP)	3028
3506300	Bernardino de Campos (SP)	11168
3506359	Bertioga (SP)	66154
3506409	Bilac (SP)	8197
3506508	Birigui (SP)	126094
3506607	Biritiba Mirim (SP)	33265
3506706	Boa Esperança do Sul (SP)	15111
3506805	Bocaina (SP)	12571
3506904	Bofete (SP)	12107
3507001	Boituva (SP)	63310
3507100	Bom Jesus dos Perdões (SP)	26506
3507159	Bom Sucesso de Itararé (SP)	4013
3507209	Borá (SP)	839
3507308	Boracéia (SP)	4913
3507407	Borborema (SP)	16278
3507456	Borebi (SP)	2713
3507506	Botucatu (SP)	149718
3507605	Bragança Paulista (SP)	172346
3507704	Braúna (SP)	5795
3507753	Brejo Alegre (SP)	2911
3507803	Brodowski (SP)	25605
3507902	Brotas (SP)	24862
3508009	Buri (SP)	20050
3508108	Buritama (SP)	17414
3508207	Buritizal (SP)	4547
3508306	Cabrália Paulista (SP)	4222
3508405	Cabreúva (SP)	51130
3508504	Caçapava (SP)	95752
3508603	Cachoeira Paulista (SP)	33827
3508702	Caconde (SP)	19031
3508801	Cafelândia (SP)	17917
3508900	Caiabu (SP)	4195
3509007	Caieiras (SP)	104044
3509106	Caiuá (SP)	6017
3509205	Cajamar (SP)	79034
3509254	Cajati (SP)	28441
3509304	Cajobi (SP)	10649
3509403	Cajuru (SP)	26613
3509452	Campina do Monte Alegre (SP)	6088
3509502	Campinas (SP)	1223237
3509601	Campo Limpo Paulista (SP)	86407
3509700	Campos do Jordão (SP)	52713
3509809	Campos Novos Paulista (SP)	5028
3509908	Cananéia (SP)	12542
3509957	Canas (SP)	5268
3510005	Cândido Mota (SP)	31410
3510104	Cândido Rodrigues (SP)	2805
3510153	Canitar (SP)	5365
3510203	Capão Bonito (SP)	47098
3510302	Capela do Alto (SP)	21257
3510401	Capivari (SP)	56973
3510500	Caraguatatuba (SP)	125194
3510609	Carapicuíba (SP)	405375
3510708	Cardoso (SP)	12371
3510807	Casa Branca (SP)	30655
3510906	Cássia dos Coqueiros (SP)	2488
3511003	Castilho (SP)	21521
3511102	Catanduva (SP)	123114
3511201	Catiguá (SP)	7905
3511300	Cedral (SP)	9452
3511409	Cerqueira César (SP)	20391
3511508	Cerquilho (SP)	50631
3511607	Cesário Lange (SP)	18595
3511706	Charqueada (SP)	17539
3511904	Clementina (SP)	8894
3512001	Colina (SP)	18601
3512100	Colômbia (SP)	6223
3512209	Conchal (SP)	28491
3512308	Conchas (SP)	18138
3512407	Cordeirópolis (SP)	25116
3512506	Coroados (SP)	6197
3512605	Coronel Macedo (SP)	4591
3512704	Corumbataí (SP)	4072
3512803	Cosmópolis (SP)	74662
3512902	Cosmorama (SP)	7289
3513009	Cotia (SP)	257882
3513108	Cravinhos (SP)	35858
3513207	Cristais Paulista (SP)	8803
3513306	Cruzália (SP)	2021
3513405	Cruzeiro (SP)	82895
3513504	Cubatão (SP)	132521
3513603	Cunha (SP)	21373
3513702	Descalvado (SP)	34097
3513801	Diadema (SP)	429550
3513850	Dirce Reis (SP)	1805
3513900	Divinolândia (SP)	11027
3514007	Dobrada (SP)	9088
3514106	Dois Córregos (SP)	27704
3514205	Dolcinópolis (SP)	2108
3514304	Dourado (SP)	8883
3514403	Dracena (SP)	47287
3514502	Duartina (SP)	12421
3514601	Dumont (SP)	10174
3514700	Echaporã (SP)	6026
3514809	Eldorado (SP)	15592
3514908	Elias Fausto (SP)	18095
3514924	Elisiário (SP)	3742
3514957	Embaúba (SP)	2446
3515004	Embu das Artes (SP)	279264
3515103	Embu-Guaçu (SP)	70402
3515129	Emilianópolis (SP)	3238
3515152	Engenheiro Coelho (SP)	21712
3515186	Espírito Santo do Pinhal (SP)	44607
3515194	Espírito Santo do Turvo (SP)	4926
3515202	Estrela d'Oeste (SP)	8420
3515301	Estrela do Norte (SP)	2774
3515350	Euclides da Cunha Paulista (SP)	9280
3515400	Fartura (SP)	16102
3515509	Fernandópolis (SP)	69680
3515608	Fernando Prestes (SP)	5805
3515657	Fernão (SP)	1739
3515707	Ferraz de Vasconcelos (SP)	198661
3515806	Flora Rica (SP)	1397
3515905	Floreal (SP)	2884
3516002	Flórida Paulista (SP)	14936
3516101	Florínea (SP)	2631
3516200	Franca (SP)	358539
3516309	Francisco Morato (SP)	179372
3516408	Franco da Rocha (SP)	158438
3516507	Gabriel Monteiro (SP)	2776
3516606	Gália (SP)	6419
3516705	Garça (SP)	44429
3516804	Gastão Vidigal (SP)	4911
3516853	Gavião Peixoto (SP)	4841
3516903	General Salgado (SP)	10855
3517000	Getulina (SP)	11485
3517109	Glicério (SP)	4842
3517208	Guaiçara (SP)	12416
3517307	Guaimbê (SP)	5806
3517406	Guaíra (SP)	41283
3517505	Guapiaçu (SP)	22087
3517604	Guapiara (SP)	16896
3517703	Guará (SP)	21394
3517802	Guaraçaí (SP)	8258
3517901	Guaraci (SP)	11382
3518008	Guarani d'Oeste (SP)	1996
3518107	Guarantã (SP)	6685
3518206	Guararapes (SP)	33257
3518305	Guararema (SP)	30465
3518404	Guaratinguetá (SP)	123192
3518503	Guareí (SP)	19244
3518602	Guariba (SP)	40857
3518701	Guarujá (SP)	324977
3518800	Guarulhos (SP)	1404694
3518859	Guatapará (SP)	7760
3518909	Guzolândia (SP)	5346
3519006	Herculândia (SP)	9649
3519055	Holambra (SP)	15605
3519071	Hortolândia (SP)	237570
3519105	Iacanga (SP)	12002
3519204	Iacri (SP)	6269
3519253	Iaras (SP)	9786
3519303	Ibaté (SP)	35830
3519402	Ibirá (SP)	12639
3519501	Ibirarema (SP)	7926
3519600	Ibitinga (SP)	61150
3519709	Ibiúna (SP)	80062
3519808	Icém (SP)	8363
3519907	Iepê (SP)	8228
3520004	Igaraçu do Tietê (SP)	24821
3520103	Igarapava (SP)	30791
3520202	Igaratá (SP)	9631
3520301	Iguape (SP)	31117
3520400	Ilhabela (SP)	36194
3520426	Ilha Comprida (SP)	11552
3520442	Ilha Solteira (SP)	26886
3520509	Indaiatuba (SP)	260690
3520608	Indiana (SP)	4873
3520707	Indiaporã (SP)	3876
3520806	Inúbia Paulista (SP)	4045
3520905	Ipaussu (SP)	15165
3521002	Iperó (SP)	38771
3521101	Ipeúna (SP)	7824
3521150	Ipiguá (SP)	5557
3521200	Iporanga (SP)	4180
3521309	Ipuã (SP)	16794
3521408	Iracemápolis (SP)	24982
3521507	Irapuã (SP)	8101
3521606	Irapuru (SP)	8356
3521705	Itaberá (SP)	17405
3521804	Itaí (SP)	27632
3521903	Itajobi (SP)	15331
3522000	Itaju (SP)	3937
3522109	Itanhaém (SP)	104351
3522158	Itaoca (SP)	3332
3522208	Itapecerica da Serra (SP)	179574
3522307	Itapetininga (SP)	167106
3522406	Itapeva (SP)	95241
3522505	Itapevi (SP)	244131
3522604	Itapira (SP)	75683
3522653	Itapirapuã Paulista (SP)	4294
3522703	Itápolis (SP)	43536
3522802	Itaporanga (SP)	15197
3522901	Itapuí (SP)	14297
3523008	Itapura (SP)	4994
3523107	Itaquaquecetuba (SP)	379082
3523206	Itararé (SP)	50778
3523305	Itariri (SP)	17754
3523404	Itatiba (SP)	124254
3523503	Itatinga (SP)	21139
3523602	Itirapina (SP)	18610
3523701	Itirapuã (SP)	6587
3523800	Itobi (SP)	7862
3523909	Itu (SP)	177150
3524006	Itupeva (SP)	64330
3524105	Ituverava (SP)	42259
3524204	Jaborandi (SP)	6963
3524303	Jaboticabal (SP)	78029
3524402	Jacareí (SP)	237119
3524501	Jaci (SP)	7322
3524600	Jacupiranga (SP)	17911
3524709	Jaguariúna (SP)	59921
3524808	Jales (SP)	49291
3524907	Jambeiro (SP)	6828
3525003	Jandira (SP)	127734
3525102	Jardinópolis (SP)	45544
3525201	Jarinu (SP)	31173
3525300	Jaú (SP)	153463
3525409	Jeriquara (SP)	3143
3525508	Joanópolis (SP)	13453
3525607	João Ramalho (SP)	4577
3525706	José Bonifácio (SP)	37707
3525805	Júlio Mesquita (SP)	4824
3525854	Jumirim (SP)	3467
3525904	Jundiaí (SP)	426935
3526001	Junqueirópolis (SP)	20978
3526100	Juquiá (SP)	18627
3526209	Juquitiba (SP)	31844
3526308	Lagoinha (SP)	4882
3526407	Laranjal Paulista (SP)	29047
3526506	Lavínia (SP)	12581
3526605	Lavrinhas (SP)	7361
3526704	Leme (SP)	105273
3526803	Lençóis Paulista (SP)	69533
3526902	Limeira (SP)	310783
3527009	Lindóia (SP)	8201
3527108	Lins (SP)	78978
3527207	Lorena (SP)	89532
3527256	Lourdes (SP)	2311
3527306	Louveira (SP)	51007
3527405	Lucélia (SP)	22022
3527504	Lucianópolis (SP)	2412
3527603	Luís Antônio (SP)	15628
3527702	Luiziânia (SP)	5918
3527801	Lupércio (SP)	4608
3527900	Lutécia (SP)	2623
3528007	Macatuba (SP)	17263
3528106	Macaubal (SP)	8174
3528205	Macedônia (SP)	3686
3528304	Magda (SP)	3086
3528403	Mairinque (SP)	47723
3528502	Mairiporã (SP)	103645
3528601	Manduri (SP)	9972
3528700	Marabá Paulista (SP)	6039
3528809	Maracaí (SP)	14069
3528858	Marapoama (SP)	3097
3528908	Mariápolis (SP)	4098
3529005	Marília (SP)	242249
3529104	Marinópolis (SP)	2101
3529203	Martinópolis (SP)	26791
3529302	Matão (SP)	84069
3529401	Mauá (SP)	481725
3529500	Mendonça (SP)	5638
3529609	Meridiano (SP)	3813
3529658	Mesópolis (SP)	1903
3529708	Miguelópolis (SP)	22480
3529807	Mineiros do Tietê (SP)	13023
3529906	Miracatu (SP)	19511
3530003	Mira Estrela (SP)	3125
3530102	Mirandópolis (SP)	29844
3530201	Mirante do Paranapanema (SP)	18415
3530300	Mirassol (SP)	60768
3530409	Mirassolândia (SP)	4966
3530508	Mococa (SP)	69072
3530607	Mogi das Cruzes (SP)	455587
3530706	Mogi Guaçu (SP)	154146
3530805	Mogi Mirim (SP)	94098
3530904	Mombuca (SP)	3523
3531001	Monções (SP)	2274
3531100	Mongaguá (SP)	58567
3531209	Monte Alegre do Sul (SP)	8181
3531308	Monte Alto (SP)	51039
3531407	Monte Aprazível (SP)	25651
3531506	Monte Azul Paulista (SP)	18928
3531605	Monte Castelo (SP)	4166
3531704	Monteiro Lobato (SP)	4739
3531803	Monte Mor (SP)	61707
3531902	Morro Agudo (SP)	33598
3532009	Morungaba (SP)	13936
3532058	Motuca (SP)	4831
3532108	Murutinga do Sul (SP)	4525
3532157	Nantes (SP)	3215
3532207	Narandiba (SP)	4950
3532306	Natividade da Serra (SP)	6624
3532405	Nazaré Paulista (SP)	18866
3532504	Neves Paulista (SP)	8917
3532603	Nhandeara (SP)	11575
3532702	Nipoã (SP)	5381
3532801	Nova Aliança (SP)	7161
3532827	Nova Campina (SP)	9962
3532843	Nova Canaã Paulista (SP)	1824
3532868	Nova Castilho (SP)	1290
3532900	Nova Europa (SP)	11519
3533007	Nova Granada (SP)	21871
3533106	Nova Guataporanga (SP)	2333
3533205	Nova Independência (SP)	4135
3533254	Novais (SP)	6057
3533304	Nova Luzitânia (SP)	4217
3533403	Nova Odessa (SP)	61716
3533502	Novo Horizonte (SP)	41765
3533601	Nuporanga (SP)	7522
3533700	Ocauçu (SP)	4294
3533809	Óleo (SP)	2447
3533908	Olímpia (SP)	55477
3534005	Onda Verde (SP)	4462
3534104	Oriente (SP)	6569
3534203	Orindiúva (SP)	7318
3534302	Orlândia (SP)	44682
3534401	Osasco (SP)	701428
3534500	Oscar Bressane (SP)	2603
3534609	Osvaldo Cruz (SP)	33118
3534708	Ourinhos (SP)	115139
3534757	Ouroeste (SP)	10712
3534807	Ouro Verde (SP)	8676
3534906	Pacaembu (SP)	14326
3535002	Palestina (SP)	13285
3535101	Palmares Paulista (SP)	13691
3535200	Palmeira d'Oeste (SP)	9173
3535309	Palmital (SP)	22322
3535408	Panorama (SP)	15944
3535507	Paraguaçu Paulista (SP)	46180
3535606	Paraibuna (SP)	18302
3535705	Paraíso (SP)	6536
3535804	Paranapanema (SP)	20588
3535903	Paranapuã (SP)	4112
3536000	Parapuã (SP)	10934
3536109	Pardinho (SP)	6579
3536208	Pariquera-Açu (SP)	19797
3536257	Parisi (SP)	2177
3536307	Patrocínio Paulista (SP)	14941
3536406	Paulicéia (SP)	7540
3536505	Paulínia (SP)	114508
3536570	Paulistânia (SP)	1835
3536604	Paulo de Faria (SP)	8973
3536703	Pederneiras (SP)	47523
3536802	Pedra Bela (SP)	6127
3536901	Pedranópolis (SP)	2468
3537008	Pedregulho (SP)	16876
3537107	Pedreira (SP)	48992
3537156	Pedrinhas Paulista (SP)	3109
3537206	Pedro de Toledo (SP)	11507
3537305	Penápolis (SP)	64098
3537404	Pereira Barreto (SP)	25685
3537503	Pereiras (SP)	8875
3537602	Peruíbe (SP)	69697
3537701	Piacatu (SP)	6093
3537800	Piedade (SP)	55731
3537909	Pilar do Sul (SP)	29612
3538006	Pindamonhangaba (SP)	171885
3538105	Pindorama (SP)	17378
3538204	Pinhalzinho (SP)	15564
3538303	Piquerobi (SP)	3706
3538501	Piquete (SP)	13495
3538600	Piracaia (SP)	27617
3538709	Piracicaba (SP)	410275
3538808	Piraju (SP)	29930
3538907	Pirajuí (SP)	25939
3539004	Pirangi (SP)	11524
3539103	Pirapora do Bom Jesus (SP)	19453
3539202	Pirapozinho (SP)	27974
3539301	Pirassununga (SP)	77330
3539400	Piratininga (SP)	13890
3539509	Pitangueiras (SP)	40430
3539608	Planalto (SP)	5370
3539707	Platina (SP)	3606
3539806	Poá (SP)	119221
3539905	Poloni (SP)	6166
3540002	Pompéia (SP)	22326
3540101	Pongaí (SP)	3385
3540200	Pontal (SP)	51717
3540259	Pontalinda (SP)	4719
3540309	Pontes Gestal (SP)	2576
3540408	Populina (SP)	4136
3540507	Porangaba (SP)	10205
3540606	Porto Feliz (SP)	53698
3540705	Porto Ferreira (SP)	56848
3540754	Potim (SP)	25603
3540804	Potirendaba (SP)	17668
3540853	Pracinha (SP)	4327
3540903	Pradópolis (SP)	22239
3541000	Praia Grande (SP)	336454
3541059	Pratânia (SP)	5371
3541109	Presidente Alves (SP)	4067
3541208	Presidente Bernardes (SP)	12943
3541307	Presidente Epitácio (SP)	44572
3541406	Presidente Prudente (SP)	231953
3541505	Presidente Venceslau (SP)	39648
3541604	Promissão (SP)	41211
3541653	Quadra (SP)	3902
3541703	Quatá (SP)	14309
3541802	Queiroz (SP)	3513
3541901	Queluz (SP)	13788
3542008	Quintana (SP)	6736
3542107	Rafard (SP)	9126
3542206	Rancharia (SP)	29743
3542305	Redenção da Serra (SP)	3827
3542404	Regente Feijó (SP)	20523
3542503	Reginópolis (SP)	10047
3542602	Registro (SP)	56463
3542701	Restinga (SP)	7762
3542800	Ribeira (SP)	3320
3542909	Ribeirão Bonito (SP)	13376
3543006	Ribeirão Branco (SP)	15984
3543105	Ribeirão Corrente (SP)	4786
3543204	Ribeirão do Sul (SP)	4537
3543238	Ribeirão dos Índios (SP)	2222
3543253	Ribeirão Grande (SP)	7686
3543303	Ribeirão Pires (SP)	125238
3543402	Ribeirão Preto (SP)	720116
3543501	Riversul (SP)	5364
3543600	Rifaina (SP)	3651
3543709	Rincão (SP)	10824
3543808	Rinópolis (SP)	9940
3543907	Rio Claro (SP)	209548
3544004	Rio das Pedras (SP)	36233
3544103	Rio Grande da Serra (SP)	52009
3544202	Riolândia (SP)	12856
3544251	Rosana (SP)	15929
3544301	Roseira (SP)	10888
3544400	Rubiácea (SP)	3195
3544509	Rubinéia (SP)	3191
3544608	Sabino (SP)	5638
3544707	Sagres (SP)	2427
3544806	Sales (SP)	6481
3544905	Sales Oliveira (SP)	12103
3545001	Salesópolis (SP)	17363
3545100	Salmourão (SP)	5372
3545159	Saltinho (SP)	8498
3545209	Salto (SP)	120779
3545308	Salto de Pirapora (SP)	46285
3545407	Salto Grande (SP)	9396
3545506	Sandovalina (SP)	4405
3545605	Santa Adélia (SP)	15639
3545704	Santa Albertina (SP)	6036
3545803	Santa Bárbara d'Oeste (SP)	195278
3546009	Santa Branca (SP)	14925
3546108	Santa Clara d'Oeste (SP)	2111
3546207	Santa Cruz da Conceição (SP)	4584
3546256	Santa Cruz da Esperança (SP)	2166
3546306	Santa Cruz das Palmeiras (SP)	35102
3546405	Santa Cruz do Rio Pardo (SP)	48207
3546504	Santa Ernestina (SP)	5577
3546603	Santa Fé do Sul (SP)	32796
3546702	Santa Gertrudes (SP)	27850
3546801	Santa Isabel (SP)	58529
3546900	Santa Lúcia (SP)	8889
3547007	Santa Maria da Serra (SP)	6298
3547106	Santa Mercedes (SP)	2947
3547205	Santana da Ponte Pensa (SP)	1448
3547304	Santana de Parnaíba (SP)	145073
3547403	Santa Rita d'Oeste (SP)	2476
3547502	Santa Rita do Passa Quatro (SP)	27641
3547601	Santa Rosa de Viterbo (SP)	26960
3547650	Santa Salete (SP)	1558
3547700	Santo Anastácio (SP)	20855
3547809	Santo André (SP)	723889
3547908	Santo Antônio da Alegria (SP)	7024
3548005	Santo Antônio de Posse (SP)	23742
